PCA_X,PCA_Y,Cluster_PCA,id,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment,RFM_Score,RFM_Level,Cluster
0.7525574906459168,0.8449188010171161,1,617,21,4,3343.8599999999997,3,1,1,311,5.0,2_Medium,1
3.0702504587868855,-0.7389855017753058,1,618,309,2,2207.71,1,1,1,111,3.0,3_Low,1
-0.5082182301420772,-0.7293334940384885,0,619,66,7,7042.71,2,3,3,233,8.0,2_Medium,2
-0.258228330815746,-1.0251890777292234,0,620,104,8,5422.25,1,4,2,142,7.0,2_Medium,2
-2.4477454279712285,1.3420757665430432,2,621,3,9,11872.47,4,4,4,444,12.0,1_High,0
1.6492441420979598,-1.1895519892306607,1,622,267,3,4498.0,1,1,2,112,4.0,3_Low,1
1.1805067528528865,-0.41745127761856243,1,623,94,3,5060.18,1,1,2,112,4.0,3_Low,1
1.1656783099540917,-0.39358319211960235,1,624,91,3,5079.93,1,1,2,112,4.0,3_Low,1
-0.48737118186688333,0.5385076817312795,2,625,17,6,5688.67,4,2,2,422,8.0,2_Medium,0
-1.0812674332569159,-0.7816256474819758,0,626,55,9,8102.3,2,4,3,243,9.0,1_High,2
-0.024681918157485657,-0.45229307467026086,0,627,59,5,6786.529999999999,2,2,3,223,7.0,2_Medium,2
0.18428558723370997,-0.2907101233274819,0,628,55,5,5519.54,2,2,2,222,6.0,2_Medium,2
-0.611394535526237,-0.7423891102357357,0,629,65,8,6490.529999999999,2,4,3,243,9.0,1_High,2
-0.8973277035109819,-0.717263091543674,0,630,54,7,9406.550000000001,2,3,4,234,9.0,1_High,2
0.1532786307269592,0.8306366530852326,2,631,17,6,3211.9799999999996,4,2,1,421,7.0,2_Medium,0
1.2091337447745323,0.3563803390596788,1,632,42,3,3911.8499999999995,3,1,1,311,5.0,2_Medium,1
-1.6378543450603154,2.057431161459971,2,633,2,7,7054.02,4,3,3,433,10.0,1_High,0
-1.2530486387428157,0.17756156991980454,2,634,18,8,7951.04,4,4,3,443,11.0,1_High,0
0.1865042794222202,0.03775383915886245,0,635,40,6,3988.82,3,2,1,321,6.0,2_Medium,2
-1.0090525585436227,0.16975159905104864,2,636,20,7,7808.709999999999,3,3,3,333,9.0,1_High,0
-2.8306472590847656,0.295151803227264,2,637,8,13,13899.73,4,4,4,444,12.0,1_High,0
-1.138424552214413,-0.9227309828760992,0,638,61,8,10198.93,2,4,4,244,10.0,1_High,2
-0.7203199941776608,1.0328705643814518,2,639,9,6,5831.55,4,2,2,422,8.0,2_Medium,0
-1.7900178954988613,0.39777130091310936,2,640,11,8,11141.29,4,4,4,444,12.0,1_High,0
1.3253978535020117,-1.0362641916218993,1,641,203,4,3853.34,1,1,1,111,3.0,3_Low,1
-0.5036431523063337,0.1894907844387725,0,642,25,7,5304.370000000001,3,3,2,332,8.0,2_Medium,2
1.0176124379479856,-1.1530601534584906,0,643,198,4,5034.780000000001,1,1,2,112,4.0,3_Low,2
2.501083382694493,-0.30567558232792963,1,644,158,3,1808.7399999999998,1,1,1,111,3.0,3_Low,1
-0.5994760855130759,-1.31159451873156,0,645,117,7,9008.59,1,3,4,134,8.0,2_Medium,2
0.8822373077790556,-0.6682696560707019,0,646,111,4,4809.5199999999995,1,1,2,112,4.0,3_Low,2
-1.4727345360955715,-0.7276986989955317,0,647,43,9,10703.609999999999,3,4,4,344,11.0,1_High,2
-0.7488866696141755,-0.7170567046403958,0,648,58,7,8410.93,2,3,4,234,9.0,1_High,2
1.0012358587193002,1.5194867141771393,1,649,12,5,1718.1899999999998,4,2,1,421,7.0,2_Medium,1
-0.37867305428220416,-0.44938252251955074,0,650,51,6,7082.77,2,2,3,223,7.0,2_Medium,2
0.6718906255235013,0.8604771182693648,1,651,19,3,5028.17,4,1,2,412,7.0,2_Medium,1
-2.058465451084525,0.8650215544164411,2,652,6,9,10240.87,4,4,4,444,12.0,1_High,0
0.2932683163793803,0.10814889015024984,0,653,38,5,4502.58,3,2,2,322,7.0,2_Medium,2
0.4831079447611813,0.41724748756655483,0,654,29,4,4666.55,3,1,2,312,6.0,2_Medium,2
-0.6254253172233633,-0.5802358559583305,0,655,52,6,8876.49,2,2,4,224,8.0,2_Medium,2
-1.4785735129286082,0.5397863695601295,2,656,11,8,8438.35,4,4,4,444,12.0,1_High,0
-0.17351279639492648,-0.7448777064944638,0,657,77,6,6640.48,2,2,3,223,7.0,2_Medium,2
0.414977230394909,-0.7309962227777769,0,658,98,5,5305.31,1,2,2,122,5.0,2_Medium,2
1.307061021208174,-0.7819907488828828,1,659,147,3,5140.610000000001,1,1,2,112,4.0,3_Low,1
0.06898965930298377,0.9860961575970866,2,660,13,4,5360.139999999999,4,1,2,412,7.0,2_Medium,0
-0.22961611702208176,-0.025894256306985178,0,661,35,6,5564.07,3,2,2,322,7.0,2_Medium,2
-0.35241701410162835,-0.9191649709976638,0,662,87,7,6635.87,1,3,3,133,7.0,2_Medium,2
0.6119005586413238,-0.40864623015384005,0,663,74,4,5447.210000000001,2,1,2,212,5.0,2_Medium,2
0.6859380757249661,-0.4730473472049533,0,664,85,5,3998.8199999999997,2,2,1,221,5.0,2_Medium,2
-0.9052074279771305,-1.1407397770054128,0,665,86,8,9143.6,2,4,4,244,10.0,1_High,2
0.16979668660497835,-0.04266482181702461,0,666,42,5,5173.839999999999,3,2,2,322,7.0,2_Medium,2
-0.20264600883255188,0.48814113605078524,2,667,20,5,5826.33,3,2,2,322,7.0,2_Medium,0
-1.2873944093480927,1.0342120715951795,2,668,7,7,7399.77,4,3,3,433,10.0,1_High,0
-2.4079481290815568,0.3521833793336962,2,669,9,11,12187.939999999999,4,4,4,444,12.0,1_High,0
1.0840334230028017,-0.6259661297259868,1,670,117,4,4078.3999999999996,1,1,1,111,3.0,3_Low,1
-0.3672716608342854,-0.6437296654549604,0,671,63,6,7450.68,2,2,3,223,7.0,2_Medium,2
1.0456567645649744,0.0984888726383211,1,672,51,3,4786.219999999999,2,1,2,212,5.0,2_Medium,1
-0.2224455566809676,2.2706248539528517,2,673,3,5,3435.2200000000003,4,2,1,421,7.0,2_Medium,0
-0.0008382321807447457,-1.0531131657916835,0,674,116,6,6404.850000000001,1,2,3,123,6.0,2_Medium,2
-0.07735777219932298,3.299357900518963,2,675,1,3,4204.51,4,1,2,412,7.0,2_Medium,0
-0.45383184909007857,-0.10076018657647465,0,676,34,6,6739.82,3,2,3,323,8.0,2_Medium,2
0.7182763788182883,-0.3015562894935365,0,677,72,5,3703.8700000000003,2,2,1,221,5.0,2_Medium,2
1.3055236590764476,-0.32826745034742655,1,678,95,4,3152.34,1,1,1,111,3.0,3_Low,1
-1.2142238696982117,-0.9550495401816645,0,679,63,10,8300.07,2,4,4,244,10.0,1_High,2
-0.7692505863417399,1.1217851253752287,2,681,8,6,5888.74,4,2,2,422,8.0,2_Medium,0
-1.0590459080233234,0.1008810663259123,2,682,21,7,8280.35,3,3,4,334,10.0,1_High,0
-0.23355515013834532,0.6847686327048383,2,683,16,5,5616.71,4,2,2,422,8.0,2_Medium,0
-0.6588176253540557,-0.3738274315295808,0,684,43,8,6011.92,3,4,2,342,9.0,1_High,2
0.2637176487014316,0.09467412440165743,0,686,38,5,4622.87,3,2,2,322,7.0,2_Medium,2
0.09056457205167191,1.4026246321463163,2,687,9,6,2828.68,4,2,1,421,7.0,2_Medium,0
0.6046318457135668,-0.5089003353151778,0,688,82,4,5647.04,2,1,2,212,5.0,2_Medium,2
0.9195459746886029,1.3317695073590279,1,689,13,3,3614.25,4,1,1,411,6.0,2_Medium,1
-0.20707784206171026,-0.6001959132289947,0,690,65,6,6516.739999999999,2,2,3,223,7.0,2_Medium,2
-1.234526694799028,-0.5680494161975467,0,691,40,8,9841.22,3,4,4,344,11.0,1_High,2
-1.117617398330746,-0.7268965780193241,0,692,51,9,8189.469999999999,2,4,4,244,10.0,1_High,2
-0.5467071629097799,0.8958101113671592,2,693,11,5,6667.920000000001,4,2,3,423,9.0,1_High,0
-0.17320569441371392,1.3668487124070594,2,694,8,5,4359.780000000001,4,2,2,422,8.0,2_Medium,0
-1.5732531247267623,0.08552854316570956,2,695,17,8,10407.640000000003,4,4,4,444,12.0,1_High,0
-0.4381967905845713,0.34005078432856967,2,696,22,7,4822.780000000001,3,3,2,332,8.0,2_Medium,0
-0.062248386338212856,1.001840044416115,2,697,12,4,5888.76,4,1,2,412,7.0,2_Medium,0
1.5742055297667454,-0.04954485871088745,1,698,77,3,3362.66,2,1,1,211,4.0,3_Low,1
1.7359794070933419,0.32494838759744105,1,699,56,3,2655.81,2,1,1,211,4.0,3_Low,1
-0.6793637417162247,-1.244076864961422,0,700,107,8,7960.030000000001,1,4,3,143,8.0,2_Medium,2
-0.38520403148461974,-0.041275564624031987,0,701,33,6,6285.29,3,2,3,323,8.0,2_Medium,2
1.3648923133790498,0.044510576125629746,1,702,63,3,3825.6600000000003,2,1,1,211,4.0,3_Low,1
-1.1982781304408945,2.2085502703019646,2,703,2,5,7301.15,4,2,3,423,9.0,1_High,0
-2.0807212524471677,0.29792394598605254,2,704,11,10,10881.81,4,4,4,444,12.0,1_High,0
0.127892765699502,1.1212522741013724,2,705,12,5,3745.1799999999994,4,2,1,421,7.0,2_Medium,0
-0.9303807510289667,-0.23082989398173415,0,706,31,6,10040.5,3,2,4,324,9.0,1_High,2
-0.4926653993802012,-0.38316609984136213,0,707,45,6,7563.61,3,2,3,323,8.0,2_Medium,2
1.9144283480264466,-0.6750666085749544,1,708,176,3,3149.0299999999997,1,1,1,111,3.0,3_Low,1
0.41744939884658355,-1.112762827198283,0,709,147,5,5948.8099999999995,1,2,2,122,5.0,2_Medium,2
-1.0427766110018082,-0.500187601944568,0,710,40,7,9823.81,3,3,4,334,10.0,1_High,2
1.0608801678496929,-0.32361243144763,1,711,84,4,3784.83,2,1,1,211,4.0,3_Low,1
-1.0205246531163332,-0.8843253188217532,0,712,62,8,9223.659999999998,2,4,4,244,10.0,1_High,2
1.2104102361640707,-1.3077554242731275,1,713,256,4,4564.42,1,1,2,112,4.0,3_Low,1
-1.6226218876115435,-1.0812289408164004,0,714,60,11,10441.089999999998,2,4,4,244,10.0,1_High,2
1.5380796042864175,-0.7507522208473064,1,715,159,3,4278.66,1,1,2,112,4.0,3_Low,1
-0.7540842454830414,0.6702199867020153,2,716,13,6,6680.780000000001,4,2,3,423,9.0,1_High,0
-0.31302612323081247,0.736202655561568,2,717,15,6,4696.91,4,2,2,422,8.0,2_Medium,0
-0.859552374817305,-0.27096738857570496,0,718,35,8,6777.43,3,4,3,343,10.0,1_High,2
-2.0144224532252117,0.23054323699230678,2,719,12,9,12020.0,4,4,4,444,12.0,1_High,0
-2.071865313040419,-0.3086689034570365,2,720,21,10,13004.349999999999,3,4,4,344,11.0,1_High,0
-1.6007678219610642,1.209059060475032,2,721,5,7,8883.609999999999,4,3,4,434,11.0,1_High,0
0.14427658447807074,-0.7527934788140522,0,722,88,5,6548.61,1,2,3,123,6.0,2_Medium,2
-1.1502704400709334,0.33565360063424843,2,723,16,8,7012.59,4,4,3,443,11.0,1_High,0
-1.3960463354625232,-0.15931127545596344,0,724,24,8,9812.699999999999,3,4,4,344,11.0,1_High,2
-2.7460197491293488,0.9638143653973197,2,725,4,11,13048.819999999998,4,4,4,444,12.0,1_High,0
0.9912384498309347,0.002370507977902269,1,726,55,3,5134.71,2,1,2,212,5.0,2_Medium,1
-0.5549180279893605,-0.7141846154879395,0,727,62,6,8768.09,2,2,4,224,8.0,2_Medium,2
-1.6573929244053127,-0.33680374116357037,0,728,26,9,10919.45,3,4,4,344,11.0,1_High,2
-3.050423914493744,1.4655996986774265,2,729,2,10,15826.0,4,4,4,444,12.0,1_High,0
-0.9013201903600466,0.49054385882887624,2,730,15,7,6529.489999999999,4,3,3,433,10.0,1_High,0
-0.4574439976607617,0.15092311996738647,0,731,26,6,6259.2,3,2,3,323,8.0,2_Medium,2
0.12625112048120063,-0.4749277787219078,0,732,65,5,6099.150000000001,2,2,3,223,7.0,2_Medium,2
-1.9365301182461498,-1.0077356423429362,0,733,47,10,14532.510000000002,2,4,4,244,10.0,1_High,2
1.6300530662873347,-0.17139890635320137,1,734,90,3,3346.12,1,1,1,111,3.0,3_Low,1
0.41686131631648554,-0.6612080092597085,0,735,88,4,6814.03,1,1,3,113,5.0,2_Medium,2
-0.6593898803421644,0.7889864631789751,2,736,12,6,5999.72,4,2,2,422,8.0,2_Medium,0
-0.620392956258479,-0.6083117092979795,0,737,55,7,7386.14,2,3,3,233,8.0,2_Medium,2
-0.9241297744363962,-0.9549753622327073,0,738,70,8,8764.37,2,4,4,244,10.0,1_High,2
-2.470183814175277,1.7301825336556533,2,739,2,10,9430.630000000001,4,4,4,444,12.0,1_High,0
0.417812018239269,-0.3300669594679106,0,740,62,4,6155.530000000001,2,1,3,213,6.0,2_Medium,2
1.0220069336454267,-0.8498529652205836,1,741,149,5,3482.3,1,2,1,121,4.0,3_Low,1
-0.847232636381129,0.7854999918800047,2,742,11,6,6918.959999999999,4,2,3,423,9.0,1_High,0
0.23743172381206198,-0.7315376514953805,0,743,90,5,6065.4400000000005,1,2,3,123,6.0,2_Medium,2
0.23655694930718335,0.5162404766843415,0,744,24,5,4149.55,3,2,1,321,6.0,2_Medium,2
0.8126009080859036,1.4007612950680277,1,745,12,4,2697.98,4,1,1,411,6.0,2_Medium,1
-0.0027691973275251382,-0.13855719847741935,0,746,44,6,4853.96,3,2,2,322,7.0,2_Medium,2
2.604406371177657,1.078742067439572,1,747,36,2,1801.98,3,1,1,311,5.0,2_Medium,1
-1.1906833299666038,-0.6830825849865094,0,748,47,9,8538.05,2,4,4,244,10.0,1_High,2
-0.8834772128554925,-1.0570017707182702,0,749,81,9,7591.94,2,4,3,243,9.0,1_High,2
-0.39683096940658846,-0.5952627246678373,0,750,59,6,7506.73,2,2,3,223,7.0,2_Medium,2
4.7466268116124155,0.8357961375373719,1,751,131,2,386.48,1,1,1,111,3.0,3_Low,1
-1.2108112048672164,0.05125185661423493,2,752,21,8,8004.32,3,4,3,343,10.0,1_High,0
-1.7463239347409092,0.06386003908635803,2,753,16,8,11935.380000000001,4,4,4,444,12.0,1_High,0
4.065459104283151,0.07506516928928247,1,754,211,2,814.03,1,1,1,111,3.0,3_Low,1
2.188185599408671,0.022157307463425906,1,755,96,3,2071.7799999999997,1,1,1,111,3.0,3_Low,1
0.08458612794151646,0.3980826444413806,0,756,26,6,3859.17,3,2,1,321,6.0,2_Medium,2
0.6456318444894253,-0.34770684705525695,0,757,73,5,3967.6000000000004,2,2,1,221,5.0,2_Medium,2
3.664452757731937,1.799435455231093,1,758,28,2,651.02,3,1,1,311,5.0,2_Medium,1
-1.3645354947695663,-0.12767717864076683,0,759,24,9,8217.140000000001,3,4,4,344,11.0,1_High,2
-1.3735759667164478,-0.24302588039931364,0,760,27,9,8569.289999999999,3,4,4,344,11.0,1_High,2
0.3187480800802865,-1.1513235164761193,0,761,146,5,6483.68,1,2,3,123,6.0,2_Medium,2
0.6922755319335552,-0.48120249044833097,0,762,86,5,3989.6800000000003,2,2,1,221,5.0,2_Medium,2
-0.23947656019828517,-0.7501041367795825,0,763,75,6,6989.88,2,2,3,223,7.0,2_Medium,2
0.9493799398578664,-0.3283811189948273,1,764,80,4,4122.42,2,1,1,211,4.0,3_Low,1
-1.5772687751113088,-0.24778612368882094,0,765,25,10,8794.980000000001,3,4,4,344,11.0,1_High,2
-0.3342452549533986,0.608331349259949,2,766,17,6,4962.240000000001,4,2,2,422,8.0,2_Medium,0
-0.024972608718580168,-0.15369800179660617,0,767,43,5,6197.59,3,2,3,323,8.0,2_Medium,2
-1.9654756433174427,0.9074238409002454,2,768,6,9,9425.52,4,4,4,444,12.0,1_High,0
-1.4413067493246547,-0.007777331305691979,2,769,20,8,9694.79,3,4,4,344,11.0,1_High,0
-0.3377113907414709,-0.412004208632101,0,770,50,6,6789.79,2,2,3,223,7.0,2_Medium,2
0.11496487032059448,-1.070872152634942,0,771,125,6,5901.7,1,2,2,122,5.0,2_Medium,2
-1.4866084032185738,1.7209071376503373,2,772,3,6,8421.58,4,2,4,424,10.0,1_High,0
-1.095317201213789,-1.0726630243118662,0,773,73,8,10334.68,2,4,4,244,10.0,1_High,2
4.392776436996214,0.4834888033066614,1,774,144,1,1311.44,1,1,1,111,3.0,3_Low,1
-0.5351944334993928,-0.63575832356311,0,775,59,7,6985.21,2,3,3,233,8.0,2_Medium,2
-1.6590620787198647,0.24701399556909565,2,776,14,9,9151.170000000002,4,4,4,444,12.0,1_High,0
-0.20705224612523965,0.19511632099873852,0,777,28,6,5113.99,3,2,2,322,7.0,2_Medium,2
-0.11782640682295674,0.02572839200678849,0,778,34,5,6292.889999999999,3,2,3,323,8.0,2_Medium,2
0.5781693207062119,-0.4997034944957905,0,779,83,5,4372.34,2,2,2,222,6.0,2_Medium,2
1.5761447904444912,-0.18542915119173992,1,780,89,3,3499.72,1,1,1,111,3.0,3_Low,1
0.8808977869519946,-0.7558661752881671,0,781,126,5,3763.46,1,2,1,121,4.0,3_Low,2
-1.0065907581414277,-0.09948150843960933,0,782,26,6,10216.48,3,2,4,324,9.0,1_High,2
0.2423261675950348,-0.8000375818834745,0,783,97,5,6170.6,1,2,3,123,6.0,2_Medium,2
4.01893758683396,0.414629249042122,1,784,144,2,760.18,1,1,1,111,3.0,3_Low,1
-0.13900179937056165,0.5923261434765951,2,785,19,6,4304.54,4,2,2,422,8.0,2_Medium,0
-1.1282447007852512,0.7699627680034584,2,786,10,7,7114.2699999999995,4,3,3,433,10.0,1_High,0
-1.4987889130099832,-1.261963408911413,0,787,76,10,11292.539999999999,2,4,4,244,10.0,1_High,2
-0.8250961336754727,-0.4009277993580105,0,788,40,7,8089.72,3,3,3,333,9.0,1_High,2
-1.0275548054446277,1.4900116518855613,2,789,5,8,4497.3,4,4,2,442,10.0,1_High,0
-1.4883008260837878,0.24246144306742912,2,790,15,8,9306.61,4,4,4,444,12.0,1_High,0
-0.01385282328643411,-1.1220265035070032,0,791,124,6,6605.22,1,2,3,123,6.0,2_Medium,2
-0.686585763836415,0.3936915671291486,2,792,18,6,6907.9000000000015,4,2,3,423,9.0,1_High,0
-2.7510317939152364,1.6021190740003792,2,793,2,10,12116.11,4,4,4,444,12.0,1_High,0
-0.9674146294866609,0.056756271031869046,0,794,23,7,7832.74,3,3,3,333,9.0,1_High,2
-0.24853671117565326,0.5156534274286722,2,795,19,5,5980.89,4,2,2,422,8.0,2_Medium,0
-1.0703539665905322,1.1331800257545126,2,796,7,7,6097.049999999999,4,3,3,433,10.0,1_High,0
0.39353347225952845,0.6372776004822129,0,797,22,4,4668.490000000001,3,1,2,312,6.0,2_Medium,2
0.8984255277097836,0.8253320097501198,1,798,22,3,4285.05,3,1,2,312,6.0,2_Medium,1
-0.07599421572793838,-0.804798637637012,0,800,86,6,6283.9,2,2,3,223,7.0,2_Medium,2
3.7080670376292093,0.04654497375941545,1,801,183,2,1074.8,1,1,1,111,3.0,3_Low,1
-0.24010479029972934,-0.9835086005159974,0,802,96,6,7508.74,1,2,3,123,6.0,2_Medium,2
0.40186917231364166,-0.35114138136020295,0,803,67,6,3818.25,2,2,1,221,5.0,2_Medium,2
1.3400844421196554,0.4160923560797574,1,804,42,3,3480.5,3,1,1,311,5.0,2_Medium,1
-0.07609841005345547,-1.1427633187122133,0,805,123,6,6966.17,1,2,3,123,6.0,2_Medium,2
0.4706132444086742,0.3185898859785133,0,806,32,4,4854.46,3,1,2,312,6.0,2_Medium,2
0.8887539681028953,-0.367756856755504,1,807,81,4,4367.13,2,1,2,212,5.0,2_Medium,1
1.6277909280826381,-0.47506244599202785,1,808,124,3,3676.8199999999997,1,1,1,111,3.0,3_Low,1
0.9062332177165934,0.17452414347226894,1,809,46,4,3653.47,2,1,1,211,4.0,3_Low,1
0.7936654284468632,-0.2596993630703056,1,810,69,4,4539.42,2,1,2,212,5.0,2_Medium,1
1.769782979563243,-0.6934718311541376,1,811,175,4,2483.6899999999996,1,1,1,111,3.0,3_Low,1
2.126974236753128,-0.6893744697102135,1,812,198,3,2694.8900000000003,1,1,1,111,3.0,3_Low,1
0.4175682184143687,-0.11303168052714326,0,813,51,5,4386.05,2,2,2,222,6.0,2_Medium,2
1.0624113513238829,0.1439071103687808,1,814,49,3,4661.2300000000005,2,1,2,212,5.0,2_Medium,1
-0.6579630385238118,-0.01049383195279431,0,815,28,6,7646.77,3,2,3,323,8.0,2_Medium,2
1.2033914728292066,0.1586081238930514,1,816,54,4,2934.9699999999993,2,1,1,211,4.0,3_Low,1
-0.15737555635189351,0.6622558527606596,2,817,17,5,5340.000000000001,4,2,2,422,8.0,2_Medium,0
-0.28924098174843244,-0.20249858382356709,0,818,41,6,6141.459999999999,3,2,3,323,8.0,2_Medium,2
0.2156889814799084,-0.0656688246939053,0,819,44,5,5033.21,3,2,2,322,7.0,2_Medium,2
-2.16168936469846,1.2162910470015116,2,820,4,10,8742.57,4,4,4,444,12.0,1_High,0
0.17955211466135595,0.1613295892228519,0,821,34,5,4826.389999999999,3,2,2,322,7.0,2_Medium,2
4.183112206482925,-0.3923651824254138,1,822,329,1,2005.66,1,1,1,111,3.0,3_Low,1
-0.9806956812381297,-0.012086718815026636,0,823,24,6,9755.81,3,2,4,324,9.0,1_High,2
-0.14525480859644402,1.1361622413860883,2,824,10,4,6017.27,4,1,2,412,7.0,2_Medium,0
-1.105030462882991,0.7101177187951065,2,825,11,8,6046.6900000000005,4,4,3,443,11.0,1_High,0
-0.12239491523647818,1.8011475103589376,2,826,5,4,4829.57,4,1,2,412,7.0,2_Medium,0
-1.0687871381542555,-0.7031957888960182,0,827,50,8,9051.45,2,4,4,244,10.0,1_High,2
0.730190196452181,-0.395619085842262,0,828,80,5,3777.5299999999997,2,2,1,221,5.0,2_Medium,2
-1.1171127893354942,0.5046831317728552,2,829,13,6,9236.189999999999,4,2,4,424,10.0,1_High,0
0.13545897296057116,-1.2336992508287095,0,830,150,6,6106.94,1,2,3,123,6.0,2_Medium,2
-0.012736856317874566,1.057126778371498,2,831,12,5,4245.84,4,2,2,422,8.0,2_Medium,0
-2.427762680799119,-0.29865847303795023,2,832,18,12,13562.130000000001,4,4,4,444,12.0,1_High,0
-1.2547840237395274,-0.17048421184077894,0,833,26,8,8852.31,3,4,4,344,11.0,1_High,2
0.6389413051511089,0.887623186744628,1,834,19,4,3595.5299999999997,4,1,1,411,6.0,2_Medium,1
-1.5948767159852602,0.7874796545595341,2,835,8,8,8541.23,4,4,4,444,12.0,1_High,0
1.083553562835157,-0.1807296067617779,1,836,73,4,3562.2,2,1,1,211,4.0,3_Low,1
1.791623350230828,-0.6291812252332635,1,837,158,3,3406.25,1,1,1,111,3.0,3_Low,1
0.8552112789090972,0.23716633221471325,1,838,42,4,3724.82,3,1,1,311,5.0,2_Medium,1
-0.6218219274203025,-0.3069252167858033,0,840,39,6,8144.96,3,2,3,323,8.0,2_Medium,2
-0.7345161414375321,-1.6140760341913747,0,841,151,7,10936.2,1,3,4,134,8.0,2_Medium,2
0.9739906152839914,0.019660813416933164,1,842,56,4,3639.4600000000005,2,1,1,211,4.0,3_Low,1
-0.6771434980380993,2.090013856249212,2,843,3,6,4090.1900000000005,4,2,1,421,7.0,2_Medium,0
-1.7440423878973534,-0.5723955066878055,0,844,32,9,12523.55,3,4,4,344,11.0,1_High,2
1.1545101842302294,-0.42648771619759757,1,845,98,4,3639.43,1,1,1,111,3.0,3_Low,1
1.3007199438646777,-0.24510931694801671,1,846,83,3,4385.62,2,1,2,212,5.0,2_Medium,1
0.45428011768096455,-0.8641343764717342,0,847,115,5,5363.83,1,2,2,122,5.0,2_Medium,2
0.9825917673464487,-0.848421546490585,1,848,141,4,4711.04,1,1,2,112,4.0,3_Low,1
-0.40220940920929893,0.1061268915422975,0,849,28,6,6086.66,3,2,3,323,8.0,2_Medium,2
-0.9696234179573842,-0.3211585226028578,0,850,35,8,7476.789999999999,3,4,3,343,10.0,1_High,2
-0.012887877961777917,1.1965200445531985,2,851,10,4,5347.0,4,1,2,412,7.0,2_Medium,0
-1.5321435281154006,-1.1449745825047721,0,853,65,9,12711.369999999999,2,4,4,244,10.0,1_High,2
0.2805366438351852,1.4298136238654242,2,854,9,4,3992.51,4,1,1,411,6.0,2_Medium,0
0.4056123900502468,-0.8331287381888258,0,855,105,4,7241.66,1,1,3,113,5.0,2_Medium,2
-1.6041474358214887,2.0728011257210897,2,856,2,7,6845.04,4,3,3,433,10.0,1_High,0
-0.286086817161354,0.23937137305331124,0,857,25,5,6692.93,3,2,3,323,8.0,2_Medium,2
-0.5929785914452396,0.8192692497034886,2,858,12,6,5654.55,4,2,2,422,8.0,2_Medium,0
-0.6807482122592314,0.34529598874806416,2,859,19,6,6979.780000000001,4,2,3,423,9.0,1_High,0
0.34158866672289295,-0.7375087193944955,0,860,92,4,7381.19,1,1,3,113,5.0,2_Medium,2
0.24544877513478952,-0.2628204107028432,0,861,55,5,5226.41,2,2,2,222,6.0,2_Medium,2
4.672570572089102,1.5199729879806914,1,862,55,1,774.53,2,1,1,211,4.0,3_Low,1
1.5660933670210095,0.07893117066519544,1,863,70,4,2288.23,2,1,1,211,4.0,3_Low,1
-0.6624331366298866,-0.5016426472150143,0,864,47,6,8911.39,2,2,4,224,8.0,2_Medium,2
-0.3336984249166911,-1.2299205383993355,0,865,122,7,7192.900000000001,1,3,3,133,7.0,2_Medium,2
0.015395238367504024,-0.9227882455637875,0,866,99,5,7599.92,1,2,3,123,6.0,2_Medium,2
0.057275925121030594,-1.904833170733293,0,867,294,6,7947.42,1,2,3,123,6.0,2_Medium,2
-0.2862922241029318,-0.8784715052241641,0,868,84,6,7529.639999999999,2,2,3,223,7.0,2_Medium,2
-0.6046218283987551,-0.6946783978681121,0,870,62,8,6364.290000000001,2,4,3,243,9.0,1_High,2
-0.9937291636698634,-0.758974714561667,0,871,55,8,8700.560000000001,2,4,4,244,10.0,1_High,2
6.139017371616561,1.1119645411150039,1,872,172,1,290.62,1,1,1,111,3.0,3_Low,1
0.2570124039627531,0.25390039482019605,0,873,32,5,4426.200000000001,3,2,2,322,7.0,2_Medium,2
-1.0274833669143049,-0.6259307870875461,0,874,47,8,8569.99,2,4,4,244,10.0,1_High,2
-0.281589946469589,-0.6195314713244223,0,875,64,6,6933.69,2,2,3,223,7.0,2_Medium,2
1.3195474210694882,1.2608351771649384,1,876,17,3,2732.4700000000003,4,1,1,411,6.0,2_Medium,1
-1.5818761038932672,0.04488552950220208,2,877,18,9,9182.890000000001,4,4,4,444,12.0,1_High,0
1.2520978949883967,-0.2325157821340258,1,878,80,3,4531.79,2,1,2,212,5.0,2_Medium,1
1.167480382782483,-0.19283628291670576,1,879,77,4,3356.34,2,1,1,211,4.0,3_Low,1
1.116562448382233,-0.06872499593248244,1,880,63,3,4774.51,2,1,2,212,5.0,2_Medium,1
1.2636908740953348,-0.8081693177089592,1,881,148,3,5353.86,1,1,2,112,4.0,3_Low,1
0.21136622202010427,-0.9583326665511364,0,882,113,5,6628.360000000001,1,2,3,123,6.0,2_Medium,2
-1.9087982676229844,1.9112872835603862,2,884,2,6,10922.09,4,2,4,424,10.0,1_High,0
0.7583936858681001,1.7167667270664233,2,885,8,3,3628.94,4,1,1,411,6.0,2_Medium,1
-1.9140297177957344,1.9314983570409037,2,886,2,7,9025.03,4,3,4,434,11.0,1_High,0
-1.3530241216807815,-0.6220828846268945,0,887,40,8,10938.659999999998,3,4,4,344,11.0,1_High,2
0.21146538660525943,-0.49246586514609136,0,888,69,5,5750.620000000001,2,2,2,222,6.0,2_Medium,2
0.31894736719779676,0.1450419358000666,0,889,37,5,4366.950000000001,3,2,2,322,7.0,2_Medium,2
