id,p_benchmark,incentive,net_revenue
62638,0.9888171212872372,1727.9032258064517,57726.73503899698
101024,0.9921517254407395,1274.3548387096776,57855.84783181851
104716,0.7584946187679784,1124.516129032258,129560.49338032918
68488,0.996665711739241,1597.3655913978496,438985.20687763655
19789,0.9933644830041704,360.3763440860215,48486.99168051941
89561,0.9734331105510777,1473.494623655914,19732.299726893998
107726,0.9969169485976208,1605.0,286781.11398462777
38558,0.9514652480422878,52.1505376344086,27372.019277907322
27454,0.9958697949935654,1197.741935483871,246289.21750112344
1731,0.9764933527711025,370.0,83219.03297350585
61202,0.9689065100205078,342.8494623655914,136157.6275950107
60711,0.9411087659239826,1766.505376344086,126886.17759017886
10749,0.9754924728403053,1593.763440860215,168757.0890063631
64325,0.992382278366329,129.46236559139786,110122.60730569344
6091,0.924759473205449,633.4408602150538,18142.403480105924
32615,0.9407168096029129,251.0215053763441,14566.765410220443
108618,0.9824055907328366,139.40860215053763,11528.315784694954
31781,0.9586414209717432,1732.6881720430108,276001.9814021995
5477,0.9727422661927565,390.2150537634409,79699.65286544512
77970,0.5596631449758143,1681.5591397849462,181777.0456588187
6533,0.9907376107124081,1107.3655913978496,94824.76682422629
81813,0.8673922760872388,1831.021505376344,150028.42405649624
4992,0.9082024365208894,1106.6666666666667,121028.0971070038
48678,0.9687493309460259,1796.0752688172042,501574.3164064103
19001,0.9610350442430429,1142.4193548387098,92080.48705284353
5798,0.9610210028816433,1079.9462365591398,200229.90328219143
72715,0.8609240287258716,1654.9462365591398,50067.70697623153
44163,0.9695387379862427,782.1505376344086,125799.63752145242
74298,0.9806605892831607,684.3010752688173,54702.05483314504
46480,0.7801518476133688,1617.9032258064517,164478.45981575738
2492,0.8843715701976144,300.3225806451613,92845.95744953134
38545,0.9896902700156031,1210.215053763441,57634.211941082205
17233,0.9957800238906486,942.1505376344086,131455.6261906816
83966,0.9877777723753098,1656.989247311828,284279.277060783
42328,0.6178749733325728,1751.236559139785,153643.14675878643
49476,0.9502880827821591,624.6774193548388,321840.7144591925
37971,0.7118860478166684,510.26881720430106,305238.62228689104
73220,0.9127704984490785,1703.8709677419356,18248.265349441554
93376,0.9960178923601196,1424.8924731182797,96115.45638037061
20889,0.6657435329958232,405.3225806451613,54978.05039793427
456,0.8012764445649095,624.0860215053764,186025.6804089535
5528,0.8248927220908302,220.53763440860214,55155.00138803651
112262,0.9263735652396858,889.9462365591398,87353.44726272677
71099,0.9793772706672762,1441.236559139785,243751.82865233193
47076,0.8546689720649392,1117.5806451612902,178285.66055325576
104830,0.9782821295224904,1479.4086021505377,355528.2757699688
103948,0.9683901593941399,1433.7096774193549,56532.183612991095
27439,0.9913093234170579,706.236559139785,162873.64849876324
47167,0.9953570239284525,1028.1720430107528,393308.96449585474
39411,0.882657943328678,1240.483870967742,251915.46385457748
41809,0.9885724561726087,1780.3763440860216,95533.41807194983
73258,0.9949261126134249,438.44086021505376,182543.22960352854
66973,0.8899465811700765,425.752688172043,45401.1346851382
57481,0.9985189069390591,629.516129032258,267730.55097494915
1401,0.9885733509082204,878.1720430107526,56598.143003245714
103391,0.4677800047943018,921.1827956989248,43774.751155751386
47629,0.9171077291486309,358.60215053763443,130639.99201481027
32920,0.9780757907397546,1723.6559139784947,94504.74568044739
24135,0.9800228960569324,1171.3440860215053,205080.521954289
79425,0.999952428523857,852.3655913978495,389135.1345440357
28998,0.87892830132518,1684.4623655913979,151981.5852685775
54579,0.987401855736441,1469.1935483870968,95317.99557868854
42050,0.9985656734775569,17.526881720430108,19779.414281970472
77884,0.9293278784044136,558.1182795698925,147159.03850035815
44277,0.8931756450487676,1774.3548387096776,86143.97028056803
46594,0.997561005413672,106.12903225806451,133935.38888700036
33323,0.954250207475401,799.1397849462365,159055.62077757943
5399,0.9806908922382074,1239.6774193548388,317172.94322881947
70523,0.9323949461748067,593.1720430107526,149230.9243078739
12527,0.9950836302002072,101.29032258064517,129865.97734981691
91979,0.9995031726633299,953.1720430107528,94820.47092809428
18830,0.959335827943395,863.6559139784946,515515.83160973695
111034,0.9851214781394817,164.30107526881721,34957.15188486154
64513,0.9647525693691645,844.7849462365591,552882.0283084823
53101,0.8724337363063426,24.731182795698924,9360.936558904667
38396,0.9835170244792645,456.2903225806452,116614.36924345502
66173,0.9924818655536056,1009.247311827957,205944.23965403126
57336,0.9754406861125077,1201.5591397849462,573295.5864893346
53104,0.9974490897325139,921.989247311828,279720.30952663993
1847,0.866880893500953,965.3225806451613,211527.91011861566
48752,0.996406973154211,1821.774193548387,172612.3186006348
65523,0.9513426751075372,761.8817204301075,435106.6952638771
53977,0.9676059883778299,1537.3118279569892,204219.43217019117
81949,0.9857343222995003,471.98924731182797,217119.06145418575
96868,0.9840117238629369,1405.268817204301,94915.81199966332
31912,0.9877411679502609,889.6236559139785,56607.34589401534
28163,0.9824377153982814,1561.6666666666667,94896.51480257885
81378,0.9856691441879041,702.9569892473119,232959.00062560043
95805,0.9773443185023175,980.6451612903226,421387.2868015053
8806,0.985386342017261,1159.4623655913979,875745.5238846326
41711,0.9716836003074626,752.258064516129,337679.6365544955
90207,0.9966797785443877,22.473118279569892,22927.471554757125
100991,0.999615242526837,1515.3225806451612,96553.87159361875
106788,0.9690633152296899,653.1182795698925,157490.45733522173
13524,0.9486020389601408,1343.1720430107528,19258.364053897807
63560,0.9698524705424674,1114.6236559139786,202435.21414728495
18088,0.7381655052805992,342.4731182795699,80874.43303011528
101705,0.9785631751945568,1733.225806451613,281774.6403810818
1487,0.7353147604259365,1032.47311827957,483319.37291520997
110865,0.3949163542477425,280.5913978494624,28942.149735122144
29870,0.9831856141879997,276.7741935483871,72106.1569987531
44737,0.9950837528180884,1462.7956989247311,133992.2678826695
44312,0.9964008540801234,1498.279569892473,438258.7544200616
41996,0.9643441353917915,1126.0752688172042,128690.42325759094
83307,0.2240291959867299,451.7204301075269,18702.63356043808
14784,0.947540229985071,40.96774193548387,23180.425070678495
11346,0.9787922953186565,901.5591397849463,237649.68838106416
22838,0.984740424752031,828.4408602150538,237220.61750833696
110605,0.9992127603175125,1033.763440860215,170215.16077242317
1841,0.9851371407472252,170.32258064516128,194951.9491778861
28512,0.9536387677806696,763.5483870967741,262450.1740851136
99573,0.9949031030987894,499.6236559139785,86517.3367677194
106645,0.9708599607820533,327.7956989247312,75511.388836366
51464,0.9715995858415779,1693.0645161290322,391164.8208765932
55596,0.8936961900161312,1549.5698924731182,17945.646253198272
34179,0.9773584880411234,335.2150537634409,166283.31461062108
52841,0.9397665215155728,1537.2043010752689,18958.84266070626
13588,0.9839766584500201,909.1397849462365,239084.02373760135
5057,0.9979142728290041,1022.3118279569893,132488.59680004165
109390,0.5966471729680749,583.6021505376344,157760.3287617517
110387,0.9790051979097405,564.4086021505376,394145.982636184
92186,0.9875878396476699,482.5806451612903,85247.01576576963
18813,0.999169740396467,321.98924731182797,167796.95232456326
48766,0.9923657020432922,340.3763440860215,169659.90531293018
74580,0.9965273857884811,1241.3978494623657,360084.0216435133
12449,0.9493500065369463,791.1827956989248,88565.91971113202
110155,0.9799745807871484,349.4623655913978,168913.10077797677
22684,0.7095653645535284,1099.731182795699,120994.5451044188
19580,0.9935619891194505,333.3333333333333,259782.62654569128
85475,0.9601384295879438,1054.247311827957,199759.08386602032
22170,0.93280744059798,1595.215053763441,18767.301121241344
68631,0.9565611845710378,701.7204301075269,88010.00036763665
41859,0.9808754116791185,751.1290322580645,233760.24593592354
7627,0.9596353885159513,612.6881720430108,52682.6112417257
104519,0.9852168423230699,1062.5806451612902,390121.838042962
8968,0.9967378945283051,170.3763440860215,128173.0835633752
33990,0.9735128388949412,300.5913978494624,73547.84308017055
80683,0.7760417119352674,1264.1397849462367,74392.10226453618
93745,0.9878970281631178,1779.1397849462367,133285.08000418948
30551,0.9866916386364579,175.32258064516128,244380.21017442693
107811,0.9706857885725403,1534.6774193548388,99020.4174967303
12236,0.9654766382693971,1167.47311827957,92596.42034713937
61438,0.9011294966639043,234.3548387096774,61858.84912769193
9181,0.960116902863213,639.6774193548388,53049.899282679675
7976,0.9939368874409887,899.3010752688173,167579.17623705178
12199,0.9977426127149049,1012.7956989247313,207090.18623216427
112547,0.9850653448653439,1438.225806451613,470320.4255396384
26204,0.9929987949518448,1367.47311827957,775508.7471316631
11819,0.9847176549783565,540.8064516129033,18908.040862422407
46963,0.9976082050293552,144.247311827957,96431.35686373131
24700,0.9923461939663982,413.1720430107527,114827.82070873918
62057,0.8858680725788463,1011.2903225806451,216897.9740955624
47192,0.9756467822088859,1492.0430107526881,131392.94527221384
33697,0.8841479335162762,1797.9032258064517,322212.6307711975
110133,0.9840581731505547,40.913978494623656,258312.20061193695
24153,0.3453142536626736,241.07526881720432,14472.374175498791
69471,0.9683151855240867,1376.505376344086,203845.17980975282
61346,0.9828798658015905,846.2903225806451,201034.81084586537
50081,0.6735096694543737,714.1935483870968,110589.816515085
10826,0.9578065351766814,915.2150537634409,197261.2138015496
33028,0.9585915404820126,835.5913978494624,336980.16042146285
33092,0.3995085258886957,880.3225806451613,37137.331987346486
20307,0.9817747893645798,1024.032258064516,277474.24994780537
74923,0.9898908870616018,36.18279569892473,4925.2960164952765
106022,0.7539753148433659,260.6989247311828,138381.43463831965
74843,0.9733151925606027,322.4731182795699,192936.65419316787
76313,0.9187951488503364,20.537634408602152,53628.332113051576
13279,0.9412737658803046,1249.6774193548388,90468.18259128934
58225,0.9867848106987426,604.8924731182796,193285.56393204513
97125,0.9044903085302005,79.6236559139785,88047.80443729002
29421,0.9738150170557918,1341.1827956989248,93824.49794340522
68542,0.5458272903923748,1428.010752688172,239127.41090826713
57599,0.9956680814998388,1064.9462365591398,132513.12681319297
16800,0.9098612645089023,151.7741935483871,11164.186513917584
34460,0.9770158080478725,1698.6021505376345,206515.02098764942
111144,0.987825841559034,1631.8279569892472,359737.8271936795
95662,0.9361927008186707,297.52688172043014,510757.749078357
90396,0.9201233023543961,1131.505376344086,18692.115695123583
97890,0.9746825179754189,978.6021505376344,129006.08348811955
35262,0.8385442347496117,809.7849462365591,109092.32915000092
78471,0.9965563573495694,1240.6989247311828,435586.9944708597
10917,0.8707249658986662,1200.0537634408602,116412.7375075298
76112,0.9622192550257039,401.61290322580646,83884.4537431802
29476,0.6953481726845406,591.8817204301075,37802.21460361061
16048,0.957879659096094,1546.5591397849462,129042.84790474299
69901,0.9850234836066155,1063.8709677419356,242076.23674722348
52126,0.9320852231927375,317.8494623655914,15698.230879942717
63968,0.758153278694134,1328.763440860215,72735.2116880964
98405,0.9973748431382684,692.2043010752689,199343.99035293923
8625,0.5442321543349097,1033.8172043010752,71835.66116283681
80697,0.995088013824009,106.18279569892474,98313.74070946129
10460,0.9993618527090804,1086.0752688172042,321091.19055417343
66184,0.9040579616206295,344.35483870967744,15598.056128774813
107319,0.996308317743896,1573.6021505376345,96264.38804368707
105236,0.9967086855541352,868.763440860215,167539.14864659522
60087,0.8877830426984225,94.24731182795699,81515.88683090557
106766,0.9758562957949528,959.1397849462365,347271.83295119955
48112,0.9976451957333096,597.6344086021505,370591.04184394795
107509,0.7947741104744672,45.32258064516129,37012.80040863161
2338,0.9953075088446777,1517.5806451612902,210058.4027108841
298,0.953575853509843,729.0860215053764,295539.4436794249
33096,0.9827903742170542,101.82795698924731,26625.653755215928
112754,0.9789837402765892,1662.4193548387098,132021.18686851152
57879,0.9643389996757982,1149.4623655913979,56035.32258341403
59752,0.9985167116414347,79.40860215053763,23144.782980922293
97927,0.7799439521330496,467.52688172043014,14470.927965013843
6128,0.9871565566796213,1295.4301075268818,57577.627955277654
2210,0.87226042666317,1105.0,181868.56864838756
73268,0.9511023982172945,1405.5376344086021,236517.46595698598
75571,0.8238243703802696,101.02150537634408,78947.05202523625
90032,0.8850190670473763,1717.0430107526881,322365.74836003425
103298,0.964179156856921,1009.9462365591398,127875.8297894658
24094,0.9737480606588093,1595.268817204301,94057.79699575233
63264,0.8832822660270813,8.279569892473118,11935.153041979474
97417,0.9360592172188293,1614.4623655913979,412275.0942202921
41908,0.9885103535696204,399.4623655913979,81513.26302576278
1995,0.9965007578708416,602.8494623655914,54591.395838411205
20624,0.9936410759371921,247.4193548387097,42543.41741467014
75841,0.8861518182443633,1253.4408602150538,17937.317279766914
17435,0.9594343142037142,1334.8387096774193,201776.0822164935
28143,0.9785326055358233,1058.1182795698926,644565.1664046099
67649,0.987618192917254,1594.3010752688172,133147.65636022988
93496,0.9944802223828041,1727.3655913978496,58067.45168248221
66839,0.9876613113892742,1533.7096774193549,95393.40825871992
15923,0.9596399003847369,657.7956989247311,190409.06125657455
96252,0.9624287801276117,865.6989247311828,126134.875928163
9423,0.731345932495765,99.51612903225806,44471.697828582815
70403,0.9740887583738245,1269.8387096774193,98989.37933033524
108984,0.992339451792034,1357.9032258064517,284313.46085253067
111610,0.9975632144199745,653.7096774193549,197779.08247527338
19252,0.9084568399210623,377.4193548387097,160165.51871777134
10988,0.961387296579334,1697.741935483871,92862.75261148087
103808,0.9911633792272891,772.6344086021505,164632.16562752886
90973,0.9985430348679026,1524.731182795699,134558.69213310737
30287,0.9825573979677769,760.752688172043,127105.82381425572
29339,0.9786408377470341,1174.6236559139786,130870.96373297108
106988,0.998274659594192,241.34408602150538,73262.64554546098
111500,0.9895920100230338,1440.5376344086021,208605.5507589518
6499,0.9561561843463298,878.3870967741935,125468.96743597578
39660,0.9857128143910991,417.52688172043014,178645.21229487268
2106,0.9070100625709258,319.0860215053763,97215.05392602993
35822,0.9955515395105434,1023.2795698924731,990011.898843143
42468,0.9817768650992744,1373.279569892473,94653.26635157513
347,0.883779607526549,1548.3870967741937,85204.98060367265
1446,0.9358375778007684,1141.989247311828,195541.05120748832
2354,0.6353574861750673,530.1075268817204,33844.44799738479
98336,0.9859462462049269,753.6559139784946,235066.28716232913
34082,0.5778291669214619,850.9139784946236,53956.37327574247
111604,0.9828642781725161,1289.0860215053763,94610.26041739018
33128,0.9594606055808416,24.89247311827957,30126.27020799639
9719,0.8605255129783124,275.4301075268817,38369.4293083037
67328,0.996386809042107,1185.215053763441,208638.3334799078
107639,0.9377768426545509,1610.967741935484,54696.703019746135
72331,0.9899307376452814,470.80645161290323,284389.4096756564
57381,0.9974487590168465,252.4731182795699,15495.315372330888
64337,0.9953773591070784,462.31182795698925,151661.01341716724
38864,0.9892410869383865,1787.258064516129,19853.964910593862
60173,0.9979530344431524,941.505376344086,428939.09126881446
31475,0.9444919194804614,308.60215053763443,15758.960360442334
27961,0.9579972718185353,471.7204301075269,146617.69359528075
33298,0.6666582712385649,711.5591397849463,85318.1232516953
1984,0.9856489934351729,199.67741935483872,210684.32904760816
45116,0.994145534267005,1751.5591397849462,172179.90923437392
12830,0.9898795939777719,968.1720430107528,204798.64451972712
44637,0.9775398919670247,1013.9784946236559,93096.60194298347
57546,0.9700556568801639,229.19354838709677,40234.9764409526
70867,0.9500523754717363,871.3978494623656,124574.71851982446
24942,0.9892515960794449,1683.5483870967741,398268.99427652283
80523,0.977805256055534,844.247311827957,272024.36157306086
32580,0.6866156113828806,1578.494623655914,13406.165401554857
6937,0.9656361914326463,928.9247311827958,163216.05617497233
65027,0.9834568664793866,1739.1935483870968,320837.27717475395
69036,0.48722753748746916,1305.6451612903227,27761.43232499499
54081,0.8958692478138491,1779.6774193548388,223588.7958422828
111360,0.9928772579087581,451.3440860215054,84422.16728720209
30845,0.8472945433747432,331.93548387096774,143657.94680346668
79706,0.9574292957449381,1503.763440860215,567179.597741952
6900,0.9894283675069602,569.5698924731183,191817.6803561225
42181,0.9974367821679174,200.96774193548387,14068.670452272047
71453,0.9721754693188385,14.193548387096774,17098.268890397292
22743,0.9977879757985932,478.7096774193548,153228.2347945857
2986,0.964960078231376,486.93548387096774,181363.80812476936
41551,0.9943110814681629,232.0430107526882,200660.2774917184
10900,0.9392985992388146,1017.4731182795699,230135.4664556012
50707,0.8860848150394495,198.65591397849462,56540.30329580273
8081,0.9903743125806774,422.0967741935484,179992.8014725095
22968,0.9788050180797778,132.09677419354838,50632.13469122747
49613,0.9657726782669243,488.76344086021504,83581.81419190578
83632,0.9561335833032416,252.25806451612902,252511.12717358407
101144,0.9090606632085867,1434.4623655913979,226121.03215993856
10346,0.9504032229783117,825.3225806451613,89040.94802802574
34342,0.9636750826252288,258.81720430107526,149551.34415705822
100381,0.8957688232865607,520.9677419354839,600974.5798797265
39417,0.7464446864954808,1524.1397849462367,71718.52601184264
60999,0.9454371861704863,1559.0860215053763,91262.53664851448
52643,0.8108613161956326,849.516129032258,46143.65076136244
35810,0.9805762875071351,544.3010752688172,18846.747898632442
55884,0.9899086487172588,32.25806451612903,12613.05929557446
103182,0.9361718148664049,900.1612903225806,123084.6552297868
29186,0.9729883295054311,368.7096774193548,293034.42909440736
56408,0.9952115883032585,1804.3010752688172,439139.45262322854
113155,0.9363529480422241,1455.6989247311828,197353.6212605084
97246,0.9992745425553263,1060.0537634408602,170487.87472858807
32183,0.9506407419886838,217.09677419354838,309625.9920159883
92585,0.971313988340423,1333.279569892473,204283.38269955444
68608,0.9709888241402793,206.0215053763441,38433.56354054645
21986,0.9688714652843663,822.9569892473119,197611.24858885884
81281,0.9730510505760226,878.1182795698925,19694.06833678897
32528,0.8944044832785226,1744.3548387096776,223181.75180237432
63725,0.7120787892206771,1108.1182795698926,41029.61928479517
65876,0.9549261213640687,1341.505376344086,164561.81052488787
113864,0.8530548821005348,199.19354838709677,75762.93692620158
42100,0.894230896129173,651.0752688172043,113304.1717088969
20099,0.9877192785193816,90.43010752688173,72506.90088196946
91874,0.9938164007446082,713.6021505376344,96791.95024083545
77209,0.39739735295837897,1632.52688172043,37424.386280562125
101535,0.995481676962108,1098.4408602150538,207648.4314998973
38791,0.9994616170967989,1391.8817204301076,210512.28820484882
50441,0.9845168838538625,1748.763440860215,19781.519850917983
39869,0.8000801837426307,104.51612903225806,36069.94890113697
39257,0.9921102440274034,12.473118279569892,2596.127758697488
67130,0.9693143849381526,1657.741935483871,315996.0264014202
25192,0.9922147599898087,1522.47311827957,322995.2623180784
16163,0.9669871633145043,1049.1397849462367,55976.15198080037
14815,0.8930655800883228,568.7096774193549,17236.697295282916
106145,0.9948885023506636,1740.0537634408602,134230.29689204926
86750,0.9952250483281623,1418.3870967741937,550789.0584604578
64143,0.9533845374704703,162.4193548387097,141135.8460989297
54923,0.8178486519868317,951.989247311828,46934.32301507142
110246,0.674313282740841,385.48387096774195,97979.33837429182
67948,0.6859250377311665,386.1290322580645,12127.076752325887
75747,0.91699379003911,1536.6666666666667,93459.53712756484
25722,0.9111933128921825,1750.5376344086021,53049.03691030871
34880,0.9682026260298419,32.903225806451616,76289.42542925615
8494,0.9638361080943113,1530.6989247311828,129836.18175107111
104709,0.9496151224850485,1067.3118279569892,197704.57492657457
113642,0.9722611907502056,839.7311827956989,55441.78328848235
57529,0.985720167612458,1306.8817204301076,132348.69099500595
90859,0.9279248491815069,48.87096774193549,105208.60519717663
1750,0.9810668648551811,1452.8494623655913,206837.96346578555
14278,0.8862000805629661,1127.741935483871,51367.394547943666
72516,0.9964812234994023,922.3655913978495,464613.9104781681
112692,0.6496698898267691,1263.0645161290322,37440.98751749544
111738,0.8286121498547119,453.60215053763443,70462.25292945189
46751,0.9972451790633609,1498.978494623656,362563.58971186867
43536,0.9530041895193814,1795.0,347440.4133682169
54680,0.9837441513056059,752.0967741935484,55499.536585185495
5763,0.9921170185027882,1502.4193548387098,171494.97217351233
106460,0.949325502315523,1502.9569892473119,55400.515322661886
91475,0.9899441643231977,1268.7096774193549,358017.8340640629
65926,0.9248982307654855,1401.3978494623657,335557.87445305166
23737,0.9819360413812612,1407.2043010752689,1029237.2702890739
41748,0.9391240261297953,211.82795698924733,13549.862137747215
65131,0.9750308119340215,1043.5483870967741,93013.06360846179
79285,0.9757799668440736,609.516129032258,294730.2103857079
97374,0.9881514527413408,55.16129032258065,75524.25377413546
67953,0.9944831440497505,250.6989247311828,70203.97473572374
109279,0.9638608650584335,1187.9569892473119,97708.49143613892
97736,0.9987513223035974,245.80645161290323,97246.44524630075
18009,0.9923991306111174,1209.731182795699,57794.61001717077
69654,0.9445932614794095,1210.3225806451612,376615.6342532361
8310,0.9833789647694298,301.02150537634407,393602.04203556076
85552,0.9771966569380585,1714.8924731182797,318728.99376011733
75623,0.9987231540122562,1756.021505376344,555226.9367839242
45730,0.9004261570625088,1188.1720430107528,52299.97165183816
37258,0.9986287410610741,854.4623655913979,388711.1965789788
58015,0.9969554255268541,487.0967741935484,221131.4908372509
97903,0.9681622775540647,1582.258064516129,93504.09818153
68038,0.9994767027249626,908.3870967741935,242847.45106002068
105142,0.9858203167243381,1568.279569892473,57587.40246230767
112826,0.9567560642799056,1729.6236559139786,55798.28052581251
110166,0.9695156500001705,1601.989247311828,167724.9214760052
85905,0.9552280355618511,245.752688172043,301837.08760697325
77729,0.9935651538273479,315.64516129032256,106138.26564530462
68939,0.9530457307533272,412.7956989247312,110237.81023080111
79395,0.9840568223759827,1162.0967741935483,205851.8596777986
42813,0.9747126976490225,457.68817204301075,148158.20731177888
77807,0.9144775288548747,350.26881720430106,44231.30505237151
60394,0.9802155356610923,659.8387096774194,369820.7891023588
101913,0.9949880021794605,1237.1505376344087,397159.4989681835
95170,0.7422251907241704,463.97849462365593,88230.37471478884
104493,0.6173692799310604,1262.0967741935483,35516.410964468865
20337,0.9925324935813462,420.5913978494624,18106.824127779044
40286,0.9943644417511615,391.93548387096774,49700.78747054644
88305,0.9140159539005926,78.87096774193549,128840.66424270302
60420,0.9961516921789364,1429.731182795699,209958.85684480265
62563,0.6974094459768846,1726.9354838709678,93574.7633042966
43898,0.9954008585688902,306.55913978494624,164419.07477961373
16,0.9144832585404262,1821.505376344086,158270.4247688174
32770,0.9837310794493327,81.66666666666667,52864.881280713314
54456,0.9966196204197334,1659.3548387096776,515470.54013401427
53223,0.9723077601795076,397.31182795698925,299062.7185170194
85211,0.9877632451362053,137.41935483870967,255907.86691181152
113269,0.958693834914675,809.4623655913979,94679.8852383481
53938,0.9217738053429514,86.45161290322581,166602.15532415707
102888,0.9958527156474697,631.7204301075269,196422.12039053676
111921,0.9649649017626911,1549.0860215053763,166848.65520397865
101603,0.7138784069009052,1430.3225806451612,150060.3817380406
47470,0.9480129538663673,1348.6021505376343,163386.11523761466
105340,0.9805723219484457,1823.010752688172,94737.8315156574
114050,0.9609076994542319,190.43010752688173,36668.84931445373
69689,0.7481099581176837,466.2903225806452,63973.790671428986
46496,0.9446188906383916,176.18279569892474,145717.49549442655
93591,0.9526229382383089,1365.3225806451612,272926.6126579944
25151,0.9874790659584622,1560.6989247311828,472425.3229016288
107275,0.9985622784771466,686.505376344086,91641.75465424241
4871,0.9831475162946122,243.2258064516129,15045.638458182908
97413,0.9897169969751106,933.9784946236559,93743.3918809997
68673,0.9903913080383668,1071.6129032258066,355163.12396017887
32946,0.9444246370796127,1810.1612903225807,91181.41912389689
43115,0.9999706508181084,256.7204301075269,182510.17713458766
95924,0.8733134824742175,1265.8064516129032,150101.5863510448
23192,0.8963493795466867,1814.1935483870968,52122.973725348995
105214,0.9980181718691578,532.6881720430108,122301.91885520148
51240,0.979767658145033,1328.6559139784947,168828.10808733862
9626,0.8813772216824006,1268.6559139784947,51249.46261326416
75091,0.9705304530848985,842.4193548387096,663333.4182001329
29029,0.8661877507759028,1509.8387096774193,149549.27395071142
35959,0.9514335395510468,452.52688172043014,49280.61648291951
87850,0.9964719888045435,392.9569892473118,49842.00869353811
81980,0.9575845504829418,1016.4516129032259,342192.68720386655
38209,0.4505859266287451,1483.279569892473,42696.26209944208
2582,0.968085918415362,404.89247311827955,518453.18190255633
19434,0.7353206026063019,93.27956989247312,91177.17540642887
38713,0.6581336138251781,1124.8387096774193,66203.53516749517
9388,0.9880526061897282,100.80645161290323,60593.11934841078
67710,0.9361163249193519,1326.720430107527,161239.93751560923
62213,0.9350395524584328,1645.3225806451612,554935.0725347073
111801,0.9509143927088626,1560.8602150537636,164415.9677430446
43096,0.9840016430053307,1253.0645161290322,94639.84774878975
26994,0.9698016606148817,990.8064516129033,200959.44257424684
14565,0.9990723562152134,1052.5806451612902,207881.93418235483
4710,0.9981430444166138,1601.8817204301076,96456.74705619804
21105,0.994449736057786,1803.763440860215,134185.19541693383
48230,0.910110308582013,1022.9569892473119,223032.03753854273
111709,0.9787622717509052,1556.505376344086,19796.72062106535
9885,0.6854510104874287,553.9247311827957,60645.92423764116
96056,0.9962671595949159,753.6021505376344,600142.6700129398
103460,0.9787671857647098,815.483870967742,55670.24485285612
30973,0.9854094876132133,211.3978494623656,165696.45505454973
59452,0.9743060841902822,800.4301075268818,198152.57439203825
101440,0.9761202977258295,210.48387096774195,63972.72754356653
73352,0.9976327013300148,486.505376344086,288700.64558725234
64195,0.5713926614304696,1248.6559139784947,76077.09067231097
47589,0.9686226805435657,1652.1505376344087,278722.56939541356
67125,0.9984628717572841,1712.0967741935485,249300.62440789607
50379,0.851109387987847,1337.258064516129,81827.85792442564
1844,0.8967698531656747,1120.483870967742,187148.52526987763
47846,0.9976984094846421,1215.6989247311828,20360.13380463004
23808,0.8882581910848032,1830.215053763441,153681.37082707437
101711,0.9456273621938691,1075.752688172043,19235.70385656982
21792,0.9322304217210747,34.56989247311828,20364.093584015343
92706,0.9951586841168305,366.7741935483871,111433.49041471804
18867,0.9761368757245911,1541.5591397849462,355079.5035049814
89352,0.5552158042010249,1797.258064516129,52865.4745991941
72729,0.96004808376024,992.1505376344086,127174.15587475736
82254,0.9660280503709011,1697.1505376344087,93319.18419346465
20507,0.9429723568296782,827.9569892473119,261796.60960615464
17181,0.9562452995594558,1819.1397849462367,92343.2125185793
93966,0.989602365912883,363.65591397849465,110531.91455581483
81995,0.9724118983470593,851.3440860215054,96511.20975686546
84554,0.9052425253027235,1647.2043010752689,18127.34550403058
74425,0.99734630617376,1200.5376344086021,133518.2672871825
19545,0.9736515882477181,1143.4408602150538,166770.20501222686
28823,0.980134813614735,1808.8709677419356,132228.23083148766
18769,0.9314786618474352,124.78494623655914,28456.483423583333
100467,0.9705409938679512,585.3225806451613,120973.16588583801
70077,0.9995402816968298,1586.720430107527,134766.80595426023
40719,0.9286112578201627,443.7096774193548,78610.89500455458
10362,0.8709864490953256,1310.9139784946237,116802.29047289057
37956,0.9864478368442151,475.10752688172045,151227.77457723895
44515,0.9078405716333695,1208.6559139784947,52765.8115570449
49765,0.9993460866940442,802.258064516129,203315.00337379702
35903,0.9899751953816212,1592.9569892473119,133467.9604546782
2278,0.9880648678903422,556.9354838709678,53408.909612600284
114033,0.9957188575983856,853.2795698924731,203832.15321598903
106063,0.9325606344638959,973.1182795698925,541033.237512461
19045,0.7562057966177131,282.31182795698925,55801.421499928045
5918,0.9123118316446409,306.23655913978496,258967.6361332841
6589,0.9607225847400452,207.4731182795699,257806.89824842504
2977,0.9991806283706345,932.9032258064516,94640.52746504146
101982,0.9791955463364681,508.44086021505376,85450.29894584863
51651,0.8926333437075735,70.43010752688173,31352.26641627297
42489,0.3154977707100933,666.0752688172043,39675.14703124779
101248,0.7770831643293971,851.1290322580645,158850.49317173148
57646,0.8175110738882738,623.4408602150538,73880.88009858904
16454,0.9942410457210075,1519.784946236559,20157.8999755082
428,0.9902466227097628,119.51612903225806,48374.02905548266
109778,0.9583436432285346,8.118279569892474,2047.7738715937762
24506,0.9957358987013817,1498.494623655914,96160.46142022187
11274,0.9471267459528512,1752.3655913978496,127705.86570026813
70942,0.8487442763948319,1230.215053763441,49273.379506168676
73725,0.9843246758231217,78.33333333333333,138146.38508238827
47191,1.0,98.38709677419355,263758.0644926435
113656,0.9244422865408629,360.9139784946237,78192.86242088418
54527,0.9510200688980197,826.7204301075269,333951.70974378963
71346,0.9789710361145649,1305.1612903225807,280089.64227910625
