ID,Approved
APPH50867082301,0.040543493
APPU20178121229,0.0022293823
APPA30046686431,0.007880904
APPG70645922648,0.0050186706
APPF70263605914,0.00074518274
APPS40632094401,0.014805322
APPC50001294616,0.00050241523
APPM90307419025,0.010702554
APPM80345767449,0.0006675695
APPM80704847012,0.020230636
APPN90147588549,0.0049425797
APPM50654484005,0.009014306
APPZ90930572702,0.71860695
APPF50553721144,0.0014115154
APPK20485263207,0.0020800675
APPO20483409601,0.0021672773
APPY40794161813,0.010236792
APPH40498522921,0.005606372
APPL60619866111,0.014142877
APPL10453623128,0.0005816305
APPA20443521627,0.023436418
APPP10687608547,0.16845338
APPA80738001207,0.0007595801
APPV70773925548,0.00073677214
APPU90780836829,0.09038124
APPT70118468709,0.008578025
APPA90488032401,0.1744588
APPM50017028044,0.10963877
APPD40957173738,0.000992286
APPZ10215083349,0.024528552
APPO50811897249,0.00087963004
APPO80883128636,0.0010861792
APPU60733722631,0.020267421
APPX50399286727,0.016574336
APPG60142157408,0.012157995
APPB10886727122,0.0032479824
APPH70125813337,0.19240026
APPM70326644039,0.04155733
APPX60511916338,0.015583369
APPT70137498738,0.030281894
APPK40363713407,0.012005326
APPF10846897324,0.035668347
APPA60707312403,0.0023757187
APPC20702848637,0.0077969646
APPZ30059255712,0.06169206
APPT60142146101,0.0012852228
APPY50530063402,0.00063598173
APPG50181652825,0.0130335735
APPH40442624717,0.041524734
APPK70029484622,0.0052944617
APPI60238683022,0.0022006542
APPK40890081621,0.0065445737
APPB20673798311,0.0124121895
APPB10013241705,0.0017271173
APPI50441679612,0.00057859364
APPA20079229611,0.12781416
APPC50995114809,0.006400479
APPF70588317523,0.039965324
APPZ70546451947,0.06874715
APPR50563553123,0.0006163004
APPR40564581523,0.34220365
APPN40733917908,0.0071155983
APPD10245612537,0.0011276476
APPZ60523575949,0.0008800921
APPF80434193932,0.0033769668
APPX90303847534,0.0061435895
APPZ70049364131,0.0003796552
APPE40431321234,0.016486118
APPS50061046008,0.0016753401
APPP80480138715,0.0056039933
APPK30626529603,0.0073662265
APPW80982715421,0.0036452855
APPE90767059219,0.010239329
APPC30622347632,0.12872367
APPA10946998246,0.004771199
APPJ50363992124,0.0005438609
APPM80321304402,0.06665346
APPY10811227635,0.023360288
APPD80069227116,0.0355224
APPA70024558803,0.0107385665
APPZ30396919928,0.0031994737
APPV70708148137,0.028648954
APPF30361816329,0.008062983
APPC10963044036,0.011400843
APPP20983012343,0.036335308
APPC90567365421,0.0074185594
APPK50053619005,0.020928236
APPP20579687913,0.0006806312
APPC70400776826,0.13289106
APPI40320262429,0.0007073992
APPW20890308019,0.07624505
APPE60895146628,0.0029091768
APPS40392693434,0.0021611154
APPZ20691758327,0.0013537246
APPE90811206844,0.026668575
APPI40212718205,0.009885926
APPG80600617607,0.0006820178
APPX50468156313,0.0011237651
APPZ80289317102,0.031026395
APPX10063824909,0.00622136
APPG70148956001,0.0014422738
APPI80768324611,0.019577438
APPT60574504133,0.0055529256
APPY10541931237,0.013512119
APPA80128298403,0.0073075187
APPW30066491245,0.0025409625
APPA70195808226,0.00085879746
APPT10679779136,0.0039392277
APPJ90327868549,0.0088668745
APPA50284048834,0.0009765765
APPI20203895209,0.0014517495
APPO30358993611,0.02579696
APPS20075027218,0.033754848
APPG90704407641,0.0012300208
APPO90776527032,0.0018841425
APPF20642953924,0.0006887455
APPN30664086937,0.00068836
APPK20250395402,0.041209146
APPC90800212604,0.0054638823
APPP20558884535,0.010157195
APPH80936443725,0.031394493
APPV80531716537,0.009731816
APPD40310572736,0.0077463835
APPG40149847812,0.0020825437
APPT90546091146,0.0009115175
APPQ90499326212,0.0005264776
APPQ50674748213,0.0011260734
APPO40153127216,0.060905896
APPK80105846636,0.001621106
APPG10666293013,0.00042117923
APPD30351431705,0.008029616
APPQ50768943423,0.046942025
APPB10181429936,0.22942114
APPI80104764808,0.003578947
APPP90634497327,0.0049727736
APPS90817922609,0.003856697
APPV70906324742,0.000594951
APPR60167507134,0.0021806704
APPB90782928345,0.0010923696
APPB30686546547,0.0065983427
APPY40886135249,0.002214325
APPW90922255607,0.0018637069
APPJ50230166322,0.090627596
APPJ50371877532,0.0020897456
APPZ40687454124,0.0044684545
APPL80668489337,0.0027790002
APPI10533428846,0.023328362
APPN40718352729,0.0066315
APPS10176829808,0.0065530147
APPB40754986145,0.009444097
APPQ60952678219,0.020093357
APPP20974033145,0.0013098184
APPL60892151903,0.0048620827
APPB10956714749,0.0034890266
APPB30913872117,0.00095673866
APPK20910577005,0.00076406955
APPH70909184946,0.0081470655
APPC40543887438,0.026978165
APPO60496324234,0.0011971154
APPS40028695842,0.02327549
APPK70568845401,0.00080382853
APPP50179505522,0.00120158
APPJ30370904319,0.0034235255
APPG90597836217,0.0070573837
APPO90453107402,0.003392834
APPO70952793216,0.00715683
APPT40875862939,0.0026614126
APPE90158903011,0.0010132052
APPU90329174045,0.01230493
APPG30986494436,0.057630558
APPM70261298436,0.010626717
APPQ30582873222,0.0018694815
APPQ50621939436,0.0008728273
APPH30417364521,0.003188728
APPR60137284913,0.001769245
APPT80875037109,0.0015417779
APPS40786499236,0.004245125
APPI70747324013,0.0024582187
APPZ70145479324,0.0005609452
APPI80258374831,0.0010616765
APPQ60891167246,0.0009544802
APPH60178243528,0.0003905886
APPX40498249749,0.01682527
APPV10765858741,0.015300706
APPC70914988046,0.0026717759
APPA10419371225,0.0044009695
APPG70099685015,0.0007023437
APPJ50484472707,0.0011840927
APPY30852428247,0.035903737
APPD30350414141,0.0014543772
APPZ60144191333,0.0004903897
APPP70530388918,0.0012443466
APPP20984473109,0.00070038566
APPH90647333324,0.0075777005
APPK30666285048,0.023669712
APPX60364525121,0.0029932999
APPP50761342522,0.04207681
APPF10089803339,0.0751081
APPL90842515313,0.018186064
APPV40529631343,0.050687324
APPI60867768416,0.0009974351
APPO70132311028,0.012728201
APPD80857731749,0.009769837
APPS30883433202,0.0010574023
APPD80886957524,0.0069436277
APPS80698884638,0.0029778457
APPS60274018604,0.012737805
APPM50120119209,0.005155875
APPQ40217383238,0.0005647288
APPA60660061608,0.0014026079
APPH70727335147,0.0031959598
APPI70739013605,0.016601982
APPJ10818261138,0.009638703
APPR10158577549,0.00060241786
APPD10954663538,0.011581205
APPB60185055516,0.0023180058
APPI80922341047,0.0034945235
APPN40024193917,0.12102941
APPR40237983737,0.0006273671
APPJ30770759716,0.0014789278
APPV10359561942,0.0042631547
APPA20016418431,0.0018471016
APPN50540867516,0.0030554947
APPE90711869849,0.0005915964
APPS20313284631,0.05563245
APPD60640533517,0.0101756165
APPB40062001538,0.011402907
APPG70002038247,0.007783688
APPL70888446542,0.025520498
APPS60820452835,0.006623906
APPH90001009936,0.0008235842
APPP50750686349,0.0045395503
APPQ80494494015,0.002596549
APPV60571194714,0.014905152
APPZ50677309332,0.015007874
APPS70498877028,0.011917509
APPO20193627222,0.05527983
APPT70074692923,0.0051836628
APPG80399482028,0.0009284286
APPW90425466211,0.0013037974
APPO20117544609,0.0024286301
APPB60023846947,0.0037325253
APPT10972674913,0.00085917313
APPJ40344818933,0.0026667516
APPC70887522816,0.0027550233
APPQ50213537221,0.026890166
APPU40086757642,0.0020956725
APPU50261418636,0.0010609056
APPP50956532521,0.000795995
APPL20032504307,0.0074930037
APPI30511309225,0.0005363421
APPP40697395321,0.0058806115
APPV40818047922,0.10456053
APPO50079255408,0.12462126
APPS30711161042,0.0032587643
APPD10177266705,0.009383256
APPJ80416595345,0.0038750542
APPN50803316109,0.016521752
APPN40062501318,0.0033795212
APPD40378428312,0.0016556792
APPP10593268133,0.03445543
APPY70083916214,0.002637326
APPE10122555614,0.00066956645
APPO70455778607,0.0045144297
APPM40529297033,0.0021114403
APPX70504355132,0.0019465458
APPD30738272905,0.0052525415
APPR90924878929,0.0063858186
APPH50250009732,0.00033344055
APPE70620761425,0.0032428904
APPO10231669204,0.31223914
APPY20331069017,0.00823206
APPE60707882405,0.028965564
APPU10065153025,0.01492573
APPQ70589086435,0.0029625993
APPG30844681844,0.00050377304
APPA70804112043,0.13136347
APPT30796697911,0.028231325
APPX50268847919,0.0027709142
APPQ30656914801,0.00054325163
APPM30459054213,0.007518113
APPM90999989034,0.030003784
APPM80253129625,0.047395874
APPY40511219009,0.0045834985
APPX40413842145,0.013791265
APPS10314738606,0.0071148034
APPQ60094313433,0.0016938201
APPA10579507437,0.0010233837
APPH20391688734,0.007505088
APPV40690318713,0.0012567826
APPH90107835146,0.0008228084
APPW70270857248,0.01482343
APPK70895355417,0.04497408
APPN60207882736,0.0014386462
APPC40494157235,0.001265786
APPG10054814014,0.0008120091
APPF90112296509,0.00056630676
APPY80654309023,0.006800861
APPC60058853604,0.0013729688
APPF80579709522,0.07713438
APPO40571185649,0.0009487099
APPC20980262045,0.001996458
APPY60379131623,0.0010948578
APPA60288191215,0.0013910354
APPN30646584922,0.0018652527
APPW20764508602,0.007277025
APPC30483322217,0.02578476
APPB90749542106,0.0013340655
APPQ90646177247,0.0010445964
APPF20526254746,0.018178876
APPV90699837512,0.2710352
APPF80108908305,0.009254625
APPK20912321442,0.078693725
APPE70616623208,0.01665615
APPG70488085232,0.03504922
APPQ40182856818,0.252695
APPO70906102041,0.001256168
APPL40667577326,0.031084808
APPS40102449615,0.09375194
APPN60694959529,0.015611007
APPK30945998639,0.0034338012
APPQ70431345827,0.2518924
APPW50740599611,0.024395803
APPI60113354034,0.002221195
APPZ90557358716,0.0020132707
APPF60906105323,0.014784907
APPS30757526828,0.0062124836
APPE40647556406,0.0010014633
APPH40664633743,0.0009058051
APPD70665564343,0.019300891
APPW70780737405,0.0023591097
APPM90250671838,0.0024469225
APPI10829276207,0.0006103462
APPT10810935336,0.0015668179
APPM60053387834,0.0035972036
APPM30970621042,0.05329013
APPR50641298327,0.00046112426
APPA10485848614,0.020113694
APPL30792082124,0.0015015582
APPN50370865515,0.22656277
APPF10717543942,0.0004268328
APPH50709489138,0.00078250316
APPS80081173241,0.00068335386
APPE10203906223,0.0125735
APPG50678653632,0.00167268
APPQ30375779211,0.020475425
APPA10934507208,0.017630378
APPT90977075101,0.07899377
APPN20866062331,0.006315241
APPL50077595123,0.0008853488
APPS50485962217,0.0021992528
APPO40444396031,0.007837869
APPY10420731808,0.007823584
APPA70323785819,0.024207463
APPM40994432617,0.064455755
APPL60820709919,0.00074940576
APPA90083961436,0.0036045518
APPM90338819034,0.022939805
APPU60797332026,0.009213596
APPR50507059339,0.002056013
APPW20291406001,0.00043049981
APPB60668242102,0.0021948842
APPI90053007049,0.0007193023
APPQ60504868039,0.000759452
APPE30811801249,0.0026835306
APPK50482686609,0.010184861
APPU60888066832,0.012759218
APPZ40284222737,0.0015938143
APPJ70731825145,0.0048760655
APPL90176617125,0.038534317
APPE10566692229,0.00060039415
APPS90139226211,0.0014239338
APPR10759556703,0.0013251493
APPC40109388606,0.0054078926
APPR40217093119,0.017865397
APPQ20097314434,0.019825941
APPU70295975623,0.009065894
APPE20072563207,0.0026342396
APPW90476067036,0.002494507
APPB80410192909,0.012099463
APPK30421746043,0.0021279634
APPA60941197806,0.016182438
APPC10594128435,0.040977463
APPA30540732842,0.0259389
APPI50152693629,0.009973291
APPO90042734614,0.0029537068
APPL10757098926,0.0010889143
APPE20865363032,0.004303066
APPC60693549642,0.01357833
APPN60386256123,0.008100164
APPY50419265226,0.009697228
APPK90965075206,0.001958984
APPE50526493627,0.04642628
APPE70682478019,0.064761564
APPE90595795035,0.009861057
APPC50029064047,0.0010812177
APPX60697875118,0.004342137
APPR20088871139,0.08975042
APPO90692315409,0.0017745923
APPA90977416049,0.012965345
APPV20841539501,0.005800109
APPF60589284141,0.00238255
APPN90565007134,0.011491882
APPS90623778043,0.0007350189
APPD20421939924,0.009754967
APPW20919808829,0.025951276
APPS90250465838,0.0011951602
APPD80668944145,0.00409156
APPX90479087124,0.046840284
APPY70172545022,0.0009012514
APPR70709486746,0.009289799
APPH20556331329,0.0029467398
APPI50304619214,0.1450238
APPD20805806726,0.0054596346
APPR50419711937,0.031319965
APPG80103208431,0.0010438832
APPZ40436756724,0.00041538742
APPU20208265826,0.00085030025
APPT60869426131,0.0041520777
APPY50726728828,0.21654485
APPX40477711725,0.0022838677
APPT30216232505,0.04447731
APPG90599736418,0.0030637474
APPR70780531922,0.00054632337
APPD50807061919,0.002349232
APPB20315516335,0.0009162788
APPZ30755336301,0.0024542909
APPA80848327033,0.0047379453
APPM70768464006,0.4760557
APPD20986448948,0.009581868
APPK60610583432,0.018659258
APPK80024568839,0.00261898
APPF40346817137,0.009065441
APPJ90415776326,0.004717281
APPQ50860912838,0.00089568004
APPS80919762845,0.057070114
APPN40528591517,0.011415352
APPP70180293142,0.0025677066
APPI80050312221,0.0036340957
APPB40928759325,0.0018658707
APPS60766986225,0.0018891852
APPW20969131437,0.062232673
APPD20904266702,0.0028117732
APPS70373661421,0.0022757072
APPD50729356128,0.00069099735
APPZ10206183901,0.00060674414
APPY70873186639,0.009258666
APPU80658402841,0.001062651
APPH80742754309,0.011500308
APPD90596762336,0.021433644
APPP90059649303,0.0036319278
APPF40287257312,0.052535888
APPW10112712846,0.01755575
APPW60552789434,0.0046353624
APPD10109879117,0.017690137
APPD70496079716,0.0016703057
APPS80123178611,0.0007602123
APPS20557253202,0.0040246085
APPR30923374103,0.0016724102
APPM60025871034,0.005130398
APPJ40818492701,0.009205243
APPW90262651037,0.0068832985
APPR40190169934,0.0019898952
APPB60967376946,0.0016922896
APPZ90496937711,0.0006196978
APPL40793229949,0.015848648
APPL60126035528,0.0014944586
APPN80005468517,0.00651899
APPX10548974544,0.0021015082
APPS50522661632,0.013743257
APPQ40853613649,0.004134608
APPD80291617942,0.0006664202
APPH40923704335,0.00086743035
APPH80487547727,0.022397991
APPX80037358729,0.0028603233
APPE40660698809,0.005094791
APPK50725982622,0.0007164925
APPQ40610561048,0.006055935
APPH90010163114,0.016206687
APPL50063247122,0.0011064343
APPP80146209748,0.0051932936
APPZ50458362727,0.0005401457
APPO30496141415,0.0422483
APPS10011837003,0.005299451
APPT90348688537,0.03831259
APPJ20548107101,0.0015952368
APPE60480016848,0.023673771
APPC40719746216,0.07153626
APPE20995092824,0.0031911146
APPI10088549803,0.0073532257
APPK80143181813,0.0025352186
APPR40366769123,0.004274489
APPM40591167631,0.006521566
APPC30587874846,0.006752037
APPT50436922728,0.029865092
APPB10832237518,0.010152028
APPV50524798513,0.0024703685
APPB90438653734,0.012550976
APPP80936856533,0.0020246394
APPS90513304601,0.05538939
APPL10625617702,0.0011791459
APPY10675043606,0.061631043
APPB70640642135,0.0013863993
APPO90527013648,0.002498379
APPZ20341344922,0.014687313
APPY40004994845,0.0014155121
APPS20783047819,0.009137749
APPF90925041733,0.00996428
APPA20086912418,0.00065048813
APPR80276219718,0.0064367484
APPB10905931539,0.0008167513
APPV20312425748,0.0033805508
APPX90827452947,0.09286313
APPJ70142146517,0.029333249
APPO90718395845,0.0068691364
APPZ70352036132,0.1682007
APPY10905448414,0.0017485855
APPE20682481444,0.006652286
APPB20000779941,0.002196603
APPP70459747535,0.0030002424
APPI50706149815,0.01768302
APPR50684417518,0.0015094833
APPP60280754745,0.005107416
APPI80664661636,0.03156503
APPZ70351227328,0.0036319555
APPL40655086108,0.0063142898
APPB40302085304,0.01716002
APPS10948616203,0.00854785
APPJ10645686318,0.028584288
APPI10292895401,0.0049983747
APPY50227651609,0.016510228
APPY50598037443,0.005069598
APPK80075097614,0.0012378825
APPY30533748649,0.026969023
APPP40768873525,0.0035043226
APPD80276878546,0.002842823
APPB20248127141,0.0067933574
APPG50452617426,0.006049873
APPA80551309403,0.00998909
APPK60967839833,0.0012864751
APPN30785797513,0.0013847986
APPA70382164612,0.021530958
APPT60533461702,0.1917699
APPD10581449537,0.014339132
APPW10266895013,0.008016482
APPX10516665117,0.13801087
APPE10391108208,0.08758712
APPC80975774408,0.003242454
APPX50412257708,0.02165066
APPJ30656548546,0.009788816
APPX30987637908,0.0019381212
APPT10139967927,0.0009881373
APPI60568896849,0.006084376
APPL20243934117,0.0018850636
APPT20356541909,0.016203776
APPU80049106603,0.0031629424
APPC50335351635,0.06376269
APPN10140928312,0.0012643918
APPF60727511535,0.002884483
APPO50730335836,0.0044030924
APPT20547305518,0.006885476
APPQ60177817433,0.0016382564
APPT20429911512,0.011478532
APPZ40717972724,0.0009332405
APPD60210196101,0.00095598056
APPL40821767716,0.0023953323
APPP30180265347,0.0005627649
APPG60276348205,0.19574118
APPX40490135907,0.013371777
APPT80536738502,0.0019416793
APPX20200557726,0.023090554
APPR30101027736,0.00089699955
APPX80679198321,0.0015941862
APPA60745174635,0.058829337
APPJ30767767142,0.0009428792
APPG40684211603,0.031410817
APPH80583727108,0.0019154624
APPI90172084414,0.00089395227
APPD50606927528,0.015463931
APPY80585801201,0.10638796
APPD90642252321,0.0069295825
APPU90868998423,0.006669149
APPL80796758138,0.11418799
APPP10731387532,0.0016706564
APPE30194971042,0.0016819375
APPD70296862119,0.013083549
APPM20461905607,0.02505637
APPO20078643424,0.0004967615
APPT90354757547,0.06893608
APPJ80055539338,0.005976533
APPK80939509646,0.000317533
APPL50504497148,0.00331244
APPE90958501005,0.0017988767
APPQ30901573619,0.00522935
APPN10029708947,0.0007539719
APPL30512025733,0.001188687
APPF40928259748,0.043467063
APPL10998473318,0.0134834265
APPA80289816027,0.088936865
APPD50767941144,0.0015212304
APPE90761067841,0.0022981677
APPK70895933048,0.00080053357
APPZ50851314745,0.006991526
APPF90611935733,0.0030835897
APPY70408123214,0.017204035
APPR30456809301,0.0010385935
APPS20018054809,0.020149682
APPF80192962146,0.0053278776
APPW50439597211,0.0019351341
APPM70904328434,0.009273164
APPT70489127317,0.004823755
APPZ40310103107,0.00250856
APPY30877616634,0.0007474843
APPM10583444608,0.0043780967
APPP90359663524,0.0009162788
APPJ90435629939,0.00043825692
APPJ10861344506,0.0032164033
APPZ40992527146,0.0005890072
APPF10995353138,0.017993828
APPZ60839069345,0.0009154965
APPO50694868247,0.0067474176
APPX20670092345,0.00053734676
APPL90971979147,0.025090331
APPC90103641031,0.00386958
APPZ10191715705,0.03940144
APPI60600088803,0.058512412
APPT30441715542,0.007938223
APPH20657904331,0.016785285
APPD10597845747,0.0029256537
APPC10059412445,0.0008005488
APPE60071449609,0.0090438165
APPA40657467008,0.018018251
APPH50136466939,0.004743178
APPA60006731602,0.0014678241
APPO20320762403,0.011183071
APPY50362164419,0.0007716108
APPX80985625715,0.00041026637
APPT90940324106,0.032729305
APPE60019316002,0.008023728
APPX10755892501,0.021451294
APPP20532033902,0.001192066
APPL30382522531,0.014216417
APPB40551585325,0.0008896637
APPT80814708311,0.010128284
APPD60098516724,0.0003982131
APPP90694032731,0.004500695
APPL10253237522,0.0017981841
APPB50595379701,0.0010121829
APPX50270894548,0.0025057767
APPJ20900892545,0.020782014
APPS60618096418,0.0009191219
APPI60072434622,0.0013846805
APPF10360572948,0.0015274195
APPW60490595239,0.017661398
APPY90731876028,0.018510925
APPV40326846344,0.0033985965
APPZ80059093934,0.003078421
APPZ40453869114,0.0013289764
APPL80221885548,0.00048610315
APPD50050928104,0.0026721698
APPO40729289601,0.0006088458
APPC80546187634,0.0052396767
APPF50821785943,0.005246571
APPH90648251734,0.016671823
APPK80789425849,0.0048469687
APPS30475545214,0.00052560086
APPZ10238963306,0.008663113
APPZ70013666728,0.03880278
APPW80298965636,0.47345632
APPF10370086911,0.017913401
APPQ90199384432,0.0009143257
APPH60726249342,0.006382092
APPM80748132412,0.014413191
APPO40690053235,0.09107243
APPT80902383145,0.042217664
APPN40950851119,0.030655792
APPU60818365611,0.19538453
APPD70529552915,0.019874759
APPS40006363239,0.0033340252
APPC30141952406,0.0012787441
APPB60300896319,0.13575645
APPI40519949613,0.0015978524
APPP40057746111,0.04108591
APPN50606715113,0.0015993196
APPO60122118648,0.0026594945
APPB30748037719,0.010425719
APPG30216561448,0.0007331909
APPK10632689646,0.0004975219
APPN20291368925,0.000814898
APPX80569234516,0.026905263
APPB70741812306,0.0019274518
APPN30461706533,0.025180515
APPQ70307165437,0.006181048
APPP60319884909,0.0017186783
APPB40169012933,0.03232299
APPE30335587011,0.18177156
APPN90346334113,0.0019964352
APPE90506175602,0.0008941806
APPZ90034091128,0.0017538453
APPJ50188789547,0.0031131462
APPU80047433215,0.016471272
APPV90378775936,0.016664648
APPM40735432814,0.0018945211
APPQ80386537432,0.0056065237
APPD90238942345,0.011942523
APPE40931879613,0.0028240143
APPA70868946204,0.002299806
APPI80834212208,0.011883732
APPM10060697609,0.003468826
APPT70782521144,0.033851575
APPW80881254246,0.010834447
APPA10090509031,0.0004905468
APPP10953928514,0.0014363936
APPT40430411935,0.002886571
APPI20884849444,0.0066975285
APPK50459297621,0.03467687
APPT30108466705,0.0009516363
APPG60052993404,0.0025808637
APPH40709236919,0.03293131
APPV60027224905,0.0021199095
APPA10439161828,0.007821607
APPR40864379721,0.01595737
APPQ10136151616,0.00036530747
APPH50384843948,0.049301136
APPB30476965307,0.0010572829
APPR10154113545,0.0008053796
APPB90650264939,0.004283095
APPL60458552125,0.0050876946
APPE10101676631,0.0029239599
APPS80849426646,0.0019196888
APPT20600253534,0.0012555944
APPH30297957702,0.003229206
APPJ40570514142,0.019855091
APPF30485515525,0.005968462
APPP90682133712,0.001982883
APPD10119255129,0.019803608
APPF80323784137,0.0027105273
APPT30401057907,0.0016100386
APPA50763817203,0.020242326
APPZ80886043526,0.02736396
APPQ90421321438,0.0009479342
APPA40536154419,0.057691798
APPI60914532813,0.10156601
APPA60869764414,0.007949523
APPH50581041711,0.0027194873
APPY60320664811,0.001113759
APPI10735738607,0.0023653002
APPN50273711333,0.0417125
APPY30124888021,0.0046178037
APPX10818157734,0.0012200368
APPI80106741831,0.013342243
APPY80800242013,0.030283839
APPL20335034507,0.014852894
APPU20532071423,0.0015556567
APPO30338264646,0.003639592
APPP90271383325,0.024421941
APPK50206239013,0.019563708
APPL70375791507,0.0012562968
APPQ80077261222,0.012493659
APPF40986152715,0.121257074
APPF30126769346,0.00051109126
APPF20972019728,0.0022314803
APPG10373949226,0.0032841533
APPS60722964622,0.0011215392
APPX80494741937,0.03836867
APPL60286902703,0.019238262
APPE40532278027,0.0040768734
APPB50377953719,0.013456813
APPA40376169449,0.009049614
APPN10533012333,0.021934487
APPB10167043326,0.0019993114
APPW80854596047,0.021457672
APPH90860947347,0.019002905
APPB50220311719,0.0027813336
APPM40002454647,0.0029775952
APPP80307321519,0.002922249
APPB50359272726,0.002834347
APPD60034978747,0.0019318729
APPX20284638127,0.0014032498
APPO70829257446,0.07360836
APPS40389456245,0.0050061685
APPL80588875538,0.0003101607
APPE60288673429,0.014060341
APPH60213875932,0.0010385935
APPH70759952511,0.00308195
APPN90218126338,0.14992902
APPT20978053321,0.028542802
APPZ80766587912,0.0011426286
APPO30613759817,0.0006095039
APPP50599474529,0.0054658805
APPG50709319437,0.008124974
APPR10656114304,0.004429751
APPC70246001811,0.019866312
APPH70134817526,0.007296248
APPL60887298911,0.0013817652
APPC10027949616,0.024394758
APPE80515299825,0.004496813
APPF70300716926,0.016767526
APPQ80962959643,0.00047159605
APPE80500259842,0.008385571
APPN60371739317,0.01357093
APPS60985637824,0.017143447
APPX60303986709,0.003361578
APPH40849129531,0.00998909
APPV70795152513,0.0006555857
APPR40756773103,0.0010341854
APPN40594652324,0.0036573124
APPS50833606843,0.005580534
APPF10469211705,0.0015089033
APPE10340371816,0.060256306
APPF10353601737,0.017751034
APPM70712478239,0.0061471947
APPH10430035927,0.01434957
APPP80861086112,0.006609695
APPU30329973836,0.0016066841
APPP30372637949,0.012560761
APPK40492246049,0.0011448289
APPP30723448904,0.0008131663
APPT50287543104,0.004725345
APPJ10383534334,0.004613346
APPF30785683543,0.0015269899
APPP20486508917,0.0029128818
APPZ30862319508,0.0015159112
APPI50869013214,0.24913767
APPW40238042237,0.013709497
APPL10881288336,0.0018700022
APPX40930655747,0.0066918586
APPC80038734845,0.041765835
APPM10078261237,0.007922598
APPX50810777913,0.022618165
APPM30176505419,0.0017574221
APPW80660323833,0.061481956
APPZ10600729742,0.0139814755
APPX90534714738,0.11737698
APPW80951812625,0.0070556155
APPP10556057701,0.036378346
APPS90566383208,0.0010238674
APPE80059883428,0.0042110784
APPO80174726213,0.0007628266
APPI20307529423,0.0028676507
APPO60534743248,0.03446831
APPN70788559322,0.0010577771
APPF90273262747,0.07121731
APPI30516988226,0.06356741
APPA80085226802,0.0069217375
APPD20964345513,0.021008337
APPV70354449127,0.09872158
APPX20774969503,0.10002047
APPS30429787623,0.028325433
APPM80723595024,0.007839516
APPT90257249946,0.0022482183
APPN20981299907,0.033987164
APPB80845498131,0.039079234
APPX70435061315,0.0059712604
APPJ10360593304,0.005032717
APPR80117813338,0.0011208716
APPC30947886208,0.0059820395
APPD30944935704,0.030312289
APPB60365267947,0.055385325
APPT10695898305,0.003009771
APPZ10710353531,0.10200835
APPT70482505921,0.0054244213
APPX90953242523,0.024701543
APPB70996763921,0.0026457314
APPM90720643437,0.0013299469
APPN90113692928,0.001795092
APPJ70405865525,0.0007642454
APPU90079742624,0.0011683662
APPA10128888426,0.014241512
APPR90692039323,0.0012406382
APPN60830687136,0.0004459862
APPI20323726048,0.0008327683
APPV70273244738,0.0008274095
APPA40964006215,0.0110383425
APPY50361534829,0.12139798
APPF50699168528,0.0017190711
APPX20913881108,0.008947565
APPT30084706139,0.014088084
APPY50133191838,0.025816692
APPZ40333434733,0.0032124158
APPR90022646101,0.022194896
APPA40359755647,0.0014231408
APPP40751621712,0.0007298145
APPZ80513571901,0.0013168618
APPO50088865822,0.0018836646
APPF70674465945,0.0033398517
APPU70045951032,0.0019833369
APPK50387724439,0.041389573
APPS80187622228,0.017803172
APPH30559317149,0.017842546
APPG80498485815,0.027813578
APPN10502964132,0.0048985463
APPN40892711114,0.0036562819
APPR60272471303,0.0011805181
APPS10278087244,0.08903381
APPS60743807032,0.0021179717
APPP30570536526,0.028308848
APPW50607652628,0.012103219
APPY80540797612,0.004792312
APPE70490218848,0.014700318
APPR90741475714,0.0005517062
APPL20723072127,0.058749087
APPM10580735002,0.036066446
APPN90244883712,0.073511995
APPV40770814907,0.0005827978
APPL80864671346,0.0017386632
APPR60565044541,0.0025592016
APPJ10520875332,0.0006359545
APPP20022403901,0.076175034
APPA90866686624,0.009025115
APPS50734077603,0.0014342442
APPT60162453517,0.001536542
APPZ80637233518,0.005801432
APPM70095417016,0.03542721
APPZ80422164517,0.0007936917
APPT20310187508,0.076630816
APPP10546861124,0.0062324614
APPQ70194679619,0.0023864147
APPP60054098712,0.0012145761
APPY20834197216,0.001699896
APPC90594153437,0.0033919525
APPI10771286634,0.00050275325
APPA80437954023,0.0067886426
APPE50947715043,0.0009865185
APPL90626621934,0.013226705
APPB90149237146,0.00096891064
APPQ70417105417,0.010869873
APPC40171031839,0.0018987429
APPW20122241038,0.0012191858
APPJ40151127935,0.0013775476
APPT90519891928,0.015822854
APPS20041177439,0.0015161227
APPA50349406209,0.06250942
APPJ90577268342,0.007956904
APPI70997477011,0.00231139
APPK10643821022,0.008994609
APPH70965206715,0.019423503
APPI80205816609,0.011731856
APPG10769451612,0.029392216
APPV70949549719,0.0020444356
APPQ20322109845,0.00045699213
APPM10072688416,0.00097506016
APPV50468238324,0.0005145589
APPS30891796636,0.0025151118
APPX40696032716,0.021865228
APPU50155209044,0.0007560833
APPF70092982926,0.003279644
APPT80289745545,0.00842519
APPS10113319033,0.016179547
APPQ40250562202,0.0016360936
APPC80362787607,0.00716767
APPZ20203477346,0.00078656676
APPG10144236844,0.025370197
APPH80242797946,0.0016424138
APPU10049641228,0.019861303
APPT90329341915,0.01833744
APPF30468271724,0.01907554
APPV40938344107,0.008678053
